,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
70,-0.04,-0.04,0.24,4.19,-15.5,-3.44,-8.73,4.39,1.91,-0.55,0.32,0.77,0.01,132325,2765,W
71,0.09,-0.06,0.76,4.19,-15.5,-3.44,-8.73,4.39,1.91,-0.55,0.32,0.77,0.01,132364,2804,W
72,0.09,-0.06,0.76,4.19,-15.5,-3.44,-9.54,5.08,1.88,-0.55,0.32,0.77,0.01,132403,2843,W
73,0.09,-0.06,0.76,4.19,-15.5,-3.44,-9.92,5.31,2.33,-0.55,0.32,0.77,0.01,132441,2881,W
74,0.09,-0.06,0.76,4.19,-15.5,-3.44,-11.8,6.27,2.11,-0.55,0.32,0.77,0.01,132481,2921,W
75,0.09,-0.06,0.76,4.19,-15.5,-3.44,-12.3,9.33,0.69,-0.55,0.32,0.77,0.01,132520,2960,W
76,0.09,-0.06,0.76,4.19,-15.5,-3.44,-14.14,1.44,-0.31,-0.55,0.32,0.77,0.01,132560,3000,W
77,0.09,-0.06,0.76,4.19,-15.5,-3.44,-20.42,3.82,-0.85,-0.55,0.32,0.77,0.01,132599,3039,W
78,-0.67,-0.98,-2.18,4.19,-15.5,-3.44,-20.42,3.82,-0.85,-0.55,0.32,0.77,0.01,132640,3080,W
79,0.01,0.23,-0.07,4.19,-15.5,-3.44,-20.42,3.82,-0.85,-0.55,0.32,0.77,0.01,132681,3121,W
80,0.01,0.23,-0.07,4.19,-15.5,-3.44,-6.4,3.7,1.18,-0.55,0.32,0.77,0.01,132721,3161,W
81,0.01,0.23,-0.07,4.19,-15.5,-3.44,-3.91,5.04,1.95,-0.55,0.32,0.77,0.01,132761,3201,W
82,0.01,0.23,-0.07,4.19,-15.5,-3.44,-5.32,5.08,1.18,-0.55,0.32,0.77,0.01,132799,3239,W
83,0.17,-0.43,-2.22,4.19,-15.5,-3.44,-5.32,5.08,1.18,-0.55,0.32,0.77,0.01,132839,3279,W
84,-0.14,0.04,-2.61,4.19,-15.5,-3.44,-5.32,5.08,1.18,-0.55,0.32,0.77,0.01,132879,3319,W
85,-0.14,0.04,-2.61,4.19,-15.5,-3.44,-6.13,9.52,0.27,-0.55,0.32,0.77,0.01,132920,3360,W
86,-0.14,0.04,-2.61,4.19,-15.5,-3.44,-5.44,9.56,0.38,-0.55,0.32,0.77,0.01,132960,3400,W
87,-0.14,0.04,-2.61,4.19,-15.5,-3.44,-8.27,10.18,2.52,-0.55,0.32,0.77,0.01,132998,3438,W
88,-0.01,0.77,-2.39,4.19,-15.5,-3.44,-8.27,10.18,2.52,-0.55,0.32,0.77,0.01,133039,3479,W
89,-0.01,0.77,-2.39,4.19,-15.5,-3.44,-6.47,12.55,3.02,-0.55,0.32,0.77,0.01,133080,3520,W
90,-1.43,-3.59,1.58,4.19,-15.5,-3.44,-6.47,12.55,3.02,-0.55,0.32,0.77,0.01,133120,3560,W
91,-1.43,-3.59,1.58,4.19,-15.5,-3.44,-12.64,0.02,-1.42,-0.55,0.32,0.77,0.01,133160,3600,W
92,-1.43,-3.59,1.58,4.19,-15.5,-3.44,-10.88,10.86,0.53,-0.55,0.32,0.77,0.01,133199,3639,W
93,-0.15,-0.26,-0.02,4.19,-15.5,-3.44,-10.88,10.86,0.53,-0.55,0.32,0.77,0.01,133241,3681,W
94,-0.07,0.53,-0.2,4.19,-15.5,-3.44,-10.88,10.86,0.53,-0.55,0.32,0.77,0.01,133282,3722,W
95,-0.07,0.53,-0.2,4.19,-15.5,-3.44,-9.5,3.63,2.95,-0.55,0.32,0.77,0.01,133323,3763,W
96,-0.07,0.53,-0.2,4.19,-15.5,-3.44,-8.85,3.93,1.57,-0.55,0.32,0.77,0.01,133364,3804,W
97,-0.07,0.53,-0.2,4.19,-15.5,-3.44,-8.81,3.86,1.8,-0.55,0.32,0.77,0.01,133403,3843,W
98,-0.07,0.53,-0.2,4.19,-15.5,-3.44,-8.7,3.89,1.76,-0.55,0.32,0.77,0.01,133442,3882,W
99,-0.02,-0.02,0.07,4.19,-15.5,-3.44,-8.7,3.89,1.76,-0.55,0.32,0.77,0.01,133482,3922,W
100,-0.02,-0.02,0.07,4.19,-15.5,-3.44,-8.66,3.97,1.76,-0.55,0.32,0.77,0.01,133521,3961,W
101,-0.02,-0.02,0.07,4.19,-15.5,-3.44,-8.73,3.97,1.8,-0.55,0.32,0.77,0.01,133561,4001,W
102,-0.02,-0.02,0.07,4.19,-15.5,-3.44,-8.66,4.05,1.84,-0.55,0.32,0.77,0.01,133599,4039,W
103,0.04,-0.07,0.1,4.19,-15.5,-3.44,-8.66,4.05,1.84,-0.55,0.32,0.77,0.01,133640,4080,W
104,-0.01,-0.14,0.21,4.19,-15.5,-3.44,-8.66,4.05,1.84,-0.55,0.32,0.77,0.01,133679,4119,W
105,0.06,-0.06,0.22,4.19,-15.5,-3.44,-8.66,4.05,1.84,-0.55,0.32,0.77,0.01,133719,4159,W
106,0.06,-0.06,0.22,4.19,-15.5,-3.44,-9,4.35,1.8,-0.55,0.32,0.77,0.01,133758,4198,W
107,0.06,-0.06,0.22,4.19,-15.5,-3.44,-8.62,4.28,1.72,-0.55,0.32,0.77,0.01,133797,4237,W
108,0.33,-0.13,0.56,4.19,-15.5,-3.44,-8.62,4.28,1.72,-0.55,0.32,0.77,0.01,133837,4277,W
109,0.73,0.2,2.21,4.19,-15.5,-3.44,-8.62,4.28,1.72,-0.55,0.32,0.77,0.01,133876,4316,W
110,0.73,0.2,2.21,4.19,-15.5,-3.44,-12.22,6.46,2.18,-0.55,0.32,0.77,0.01,133915,4355,W
111,0.73,0.2,2.21,4.19,-15.5,-3.44,-13.87,9.95,0.95,-0.55,0.32,0.77,0.01,133955,4395,W
112,0.73,0.2,2.21,4.19,-15.5,-3.44,-16.82,7.11,1.3,-0.55,0.32,0.77,0.01,133993,4433,W
113,-0.53,1.39,1.11,4.19,-15.5,-3.44,-16.82,7.11,1.3,-0.55,0.32,0.77,0.01,134032,4472,W
114,-0.53,1.39,1.11,4.19,-15.5,-3.44,-7.78,0.98,-0.39,-0.55,0.32,0.77,0.01,134072,4512,W
115,-0.53,1.39,1.11,4.19,-15.5,-3.44,-1.65,1.79,-1.61,-0.55,0.32,0.77,0.01,134112,4552,W
116,-0.53,1.39,1.11,4.19,-15.5,-3.44,-7.43,1.63,2.03,-0.55,0.32,0.77,0.01,134151,4591,W
117,-0.53,1.39,1.11,-0.25,-31.06,-11.25,-7.43,1.63,2.03,-0.55,0.32,0.77,0.01,134190,4630,W
118,0.31,0.65,-3.42,-0.25,-31.06,-11.25,-7.43,1.63,2.03,-0.55,0.32,0.77,0.01,134230,4670,W
119,0.31,0.65,-3.42,-0.25,-31.06,-11.25,-8.16,5.7,3.52,-0.55,0.32,0.77,0.01,134270,4710,W
120,0.31,0.65,-3.42,-0.25,-31.06,-11.25,-9.27,8.26,2.87,-0.55,0.32,0.77,0.01,134310,4750,W
121,0.31,0.65,-3.42,-0.25,-31.06,-11.25,-11.11,9.56,2.22,-0.55,0.32,0.77,0.01,134349,4789,W
122,0.75,0.82,-3.28,-0.25,-31.06,-11.25,-11.11,9.56,2.22,-0.55,0.32,0.77,0.01,134391,4831,W
123,-0.17,-0.08,-1.57,-0.25,-31.06,-11.25,-11.11,9.56,2.22,-0.55,0.32,0.77,0.01,134431,4871,W
124,-0.38,0.27,-0.93,-0.25,-31.06,-11.25,-11.11,9.56,2.22,-0.55,0.32,0.77,0.01,134473,4913,W
125,-0.38,0.27,-0.93,-0.25,-31.06,-11.25,-4.48,13.66,0.34,-0.55,0.32,0.77,0.01,134517,4957,W
126,-0.38,0.27,-0.93,-0.25,-31.06,-11.25,-9.81,6.92,2.64,-0.55,0.32,0.77,0.01,134559,4999,W
127,-0.38,0.27,-0.93,-0.25,-31.06,-11.25,-13.71,8.84,3.6,-0.55,0.32,0.77,0.01,134598,5038,W
128,0.27,-0.35,-0.14,-0.25,-31.06,-11.25,-13.71,8.84,3.6,-0.55,0.32,0.77,0.01,134640,5080,W
129,0.27,-0.35,-0.14,-0.25,-31.06,-11.25,-8.08,4.16,2.64,-0.55,0.32,0.77,0.01,134682,5122,W
130,-0.06,0,-0.02,-0.25,-31.06,-11.25,-8.08,4.16,2.64,-0.55,0.32,0.77,0.01,134723,5163,W
131,-0.06,0,-0.02,-0.25,-31.06,-11.25,-8.89,3.63,1.84,-0.55,0.32,0.77,0.01,134764,5204,W
132,-0.06,0,-0.02,-0.25,-31.06,-11.25,-8.81,3.63,1.68,-0.55,0.32,0.77,0.01,134807,5247,W
133,-0.06,0,-0.02,-0.25,-31.06,-11.25,-8.89,3.63,2.07,-0.55,0.32,0.77,0.01,134846,5286,W
134,0.06,-0.04,0.13,-0.25,-31.06,-11.25,-8.89,3.63,2.07,-0.55,0.32,0.77,0.01,134888,5328,W
135,0.06,-0.04,0.13,-0.25,-31.06,-11.25,-8.77,3.78,1.88,-0.55,0.32,0.77,0.01,134930,5370,W
136,-0.04,0,0.08,-0.25,-31.06,-11.25,-8.77,3.78,1.88,-0.55,0.32,0.77,0.01,134970,5410,W
137,-0.04,0,0.08,-0.25,-31.06,-11.25,-8.66,3.93,1.88,-0.55,0.32,0.77,0.01,135010,5450,W
138,-0.04,0,0.08,-0.25,-31.06,-11.25,-8.77,3.93,1.95,-0.55,0.32,0.77,0.01,135050,5490,W
139,-0.05,-0.02,0.21,-0.25,-31.06,-11.25,-8.77,3.93,1.95,-0.55,0.32,0.77,0.01,135090,5530,W
140,-0.1,-0.09,0.33,-0.25,-31.06,-11.25,-8.77,3.93,1.95,-0.55,0.32,0.77,0.01,135131,5571,W
141,-0.1,-0.09,0.33,-0.25,-31.06,-11.25,-9.08,4.24,1.91,-0.55,0.32,0.77,0.01,135171,5611,W
142,-0.1,-0.09,0.33,-0.25,-31.06,-11.25,-8.39,4.01,2.18,-0.55,0.32,0.77,0.01,135212,5652,W
143,-0.1,-0.09,0.33,-0.25,-31.06,-11.25,-8.43,4.35,2.14,-0.55,0.32,0.77,0.01,135252,5692,W
144,-0.1,-0.09,0.33,-4.69,-21.94,-6.69,-8.43,4.35,2.14,-0.55,0.32,0.77,0.01,135292,5732,W
145,-0.1,-0.09,0.33,-4.69,-21.94,-6.69,-8.54,4.35,2.14,-0.55,0.32,0.77,0.01,135334,5774,W
146,0.01,-0.02,0.1,-4.69,-21.94,-6.69,-8.54,4.35,2.14,-0.55,0.32,0.77,0.01,135375,5815,W
147,0.01,-0.02,0.1,-4.69,-21.94,-6.69,-8.46,4.51,2.11,-0.55,0.32,0.77,0.01,135415,5855,W
148,0.01,-0.02,0.1,-4.69,-21.94,-6.69,-8.39,4.47,2.18,-0.55,0.32,0.77,0.01,135457,5897,T
149,0.01,-0.02,0.1,-4.69,-21.94,-6.69,-8.43,4.51,2.14,-0.55,0.32,0.77,0.01,135495,5935,T
150,-0.01,-0.02,0.01,-4.69,-21.94,-6.69,-8.43,4.51,2.14,-0.55,0.32,0.77,0.01,135536,5976,T
151,-0.01,-0.02,0.01,-4.69,-21.94,-6.69,-8.39,4.51,2.18,-0.55,0.32,0.77,0.01,135577,6017,T
152,-0.01,-0.02,0.01,-4.69,-21.94,-6.69,-8.39,4.51,2.14,-0.55,0.32,0.77,0.01,135618,6058,T
153,-0.01,-0.02,0.01,-4.69,-21.94,-6.69,-8.39,4.47,2.18,-0.55,0.32,0.77,0.01,135658,6098,T
154,-0.01,-0.02,0.01,-4.69,-21.94,-6.69,-8.43,4.47,2.18,-0.55,0.32,0.77,0.01,135697,6137,T
155,0,0,0.02,-4.69,-21.94,-6.69,-8.43,4.47,2.18,-0.55,0.32,0.77,0.01,135739,6179,T
156,0.01,0.01,-0.01,-4.69,-21.94,-6.69,-8.43,4.47,2.18,-0.55,0.32,0.77,0.01,135779,6219,T
157,0.01,0.01,-0.01,-4.69,-21.94,-6.69,-8.39,4.51,2.14,-0.55,0.32,0.77,0.01,135819,6259,T
158,0.01,0.01,-0.01,-4.69,-21.94,-6.69,-8.46,4.47,2.14,-0.55,0.32,0.77,0.01,135858,6298,T
159,0.01,0.01,-0.01,-4.69,-21.94,-6.69,-8.43,4.43,2.14,-0.55,0.32,0.77,0.01,135897,6337,T
160,0.02,0.01,-0.1,-4.69,-21.94,-6.69,-8.43,4.43,2.14,-0.55,0.32,0.77,0.01,135938,6378,T
161,0.01,0,-0.06,-4.69,-21.94,-6.69,-8.43,4.43,2.14,-0.55,0.32,0.77,0.01,135977,6417,T
162,0.01,0,-0.06,-4.69,-21.94,-6.69,-8.5,4.39,2.14,-0.55,0.32,0.77,0.01,136019,6459,T
163,0.01,0,-0.06,-4.69,-21.94,-6.69,-8.54,4.39,2.11,-0.55,0.32,0.77,0.01,136059,6499,T
164,0.01,0,-0.06,-4.69,-21.94,-6.69,-8.5,4.35,2.14,-0.55,0.32,0.77,0.01,136098,6538,T
165,0,0.05,-0.11,-4.69,-21.94,-6.69,-8.5,4.35,2.14,-0.55,0.32,0.77,0.01,136138,6578,T
166,0,0.05,-0.11,-4.69,-21.94,-6.69,-8.54,4.28,2.14,-0.55,0.32,0.77,0.01,136180,6620,T
167,-0.02,0.06,-0.07,-4.69,-21.94,-6.69,-8.54,4.28,2.14,-0.55,0.32,0.77,0.01,136220,6660,T
168,-0.02,0.06,-0.07,-4.69,-21.94,-6.69,-8.62,4.2,1.91,-0.55,0.32,0.77,0.01,136260,6700,T
169,-0.02,0.06,-0.07,-4.69,-21.94,-6.69,-8.7,4.2,1.91,-0.55,0.32,0.77,0.01,136299,6739,T
170,0.06,0.04,0.1,-4.69,-21.94,-6.69,-8.7,4.2,1.91,-0.55,0.32,0.77,0.01,136340,6780,T
171,0.03,0.07,0.13,-4.69,-21.94,-6.69,-8.7,4.2,1.91,-0.55,0.32,0.77,0.01,136379,6819,T
172,0.03,0.07,0.13,-4.69,-21.94,-6.69,-8.35,4.93,1.95,-0.55,0.32,0.77,0.01,136419,6859,T
173,0.03,0.07,0.13,-4.69,-21.94,-6.69,-7.93,5.35,1.95,-0.55,0.32,0.77,0.01,136460,6900,T
174,0.03,0.07,0.13,-4.69,-21.94,-6.69,-7.28,7.27,2.87,-0.55,0.32,0.77,0.01,136498,6938,T
175,-1.71,0.72,0.59,-4.69,-21.94,-6.69,-7.28,7.27,2.87,-0.55,0.32,0.77,0.01,136537,6977,T
176,-1.71,0.72,0.59,-4.69,-21.94,-6.69,-7.74,7.88,1.11,-0.55,0.32,0.77,0.01,136578,7018,T
177,-1.71,0.72,0.59,-4.69,-21.94,-6.69,-6.63,7.15,0.95,-0.55,0.32,0.77,0.01,136619,7059,T
178,-1.71,0.72,0.59,-4.69,-21.94,-6.69,-6.97,8.03,2.37,-0.55,0.32,0.77,0.01,136658,7098,T
179,-1.71,0.72,0.59,-4.69,-21.94,-6.69,-7.2,8.11,1.45,-0.55,0.32,0.77,0.01,136696,7136,T
180,-3.08,1.33,0.88,-4.69,-21.94,-6.69,-7.2,8.11,1.45,-0.55,0.32,0.77,0.01,136737,7177,W
181,-2.85,0.85,0.96,-4.69,-21.94,-6.69,-7.2,8.11,1.45,-0.55,0.32,0.77,0.01,136778,7218,W
182,-2.85,0.85,0.96,-4.69,-21.94,-6.69,-7.55,4.77,0.84,-0.55,0.32,0.77,0.01,136818,7258,W
183,-2.85,0.85,0.96,-4.69,-21.94,-6.69,-8.46,4.77,1.84,-0.55,0.32,0.77,0.01,136858,7298,W
184,-2.85,0.85,0.96,-4.69,-21.94,-6.69,-9.69,4.85,2.03,-0.55,0.32,0.77,0.01,136897,7337,W
185,-2.86,0.78,0.89,-4.69,-21.94,-6.69,-9.69,4.85,2.03,-0.55,0.32,0.77,0.01,136937,7377,W
186,-3.28,0.94,0.94,-4.69,-21.94,-6.69,-9.69,4.85,2.03,-0.55,0.32,0.77,0.01,136977,7417,W
187,-3.28,0.94,0.94,-4.69,-21.94,-6.69,-8.16,5.5,-0.5,-0.55,0.32,0.77,0.01,137018,7458,W
188,-3.28,0.94,0.94,-4.69,-21.94,-6.69,-8.2,3.74,-3.53,-0.55,0.32,0.77,0.01,137058,7498,W
189,-3.28,0.94,0.94,-4.69,-21.94,-6.69,-7.2,1.9,-3.61,-0.55,0.32,0.77,0.01,137097,7537,W
190,-1.11,1.94,2.33,-4.69,-21.94,-6.69,-7.2,1.9,-3.61,-0.55,0.32,0.77,0.01,137138,7578,W
191,-1.11,1.94,2.33,-4.69,-21.94,-6.69,-20.38,3.78,0.65,-0.55,0.32,0.77,0.01,137179,7619,W
192,-0.06,0.15,-0.66,-4.69,-21.94,-6.69,-20.38,3.78,0.65,-0.55,0.32,0.77,0.01,137220,7660,W
193,-0.06,0.15,-0.66,-4.69,-21.94,-6.69,-8.2,4.54,1.95,-0.55,0.32,0.77,0.01,137261,7701,W
194,-0.06,0.15,-0.66,-4.69,-21.94,-6.69,-9.46,4.24,3.71,-0.55,0.32,0.77,0.01,137300,7740,W
195,-0.06,0.15,-0.66,39.69,8.19,-33.63,-9.46,4.24,3.71,-0.55,0.32,0.77,0.01,137339,7779,W
196,0.03,0.21,-0.34,39.69,8.19,-33.63,-9.46,4.24,3.71,-0.55,0.32,0.77,0.01,137379,7819,W
197,0.03,0.21,-0.34,39.69,8.19,-33.63,-8.7,4.43,1.68,-0.55,0.32,0.77,0.01,137419,7859,W
198,0.03,0.21,-0.34,39.69,8.19,-33.63,-9.31,4.09,2.3,-0.55,0.32,0.77,0.01,137459,7899,W
199,0.03,0.21,-0.34,39.69,8.19,-33.63,-8.66,4.01,1.57,-0.55,0.32,0.77,0.01,137497,7937,W
200,0.01,0.05,-0.2,39.69,8.19,-33.63,-8.66,4.01,1.57,-0.55,0.32,0.77,0.01,137537,7977,W
201,0.15,0.01,-0.09,39.69,8.19,-33.63,-8.66,4.01,1.57,-0.55,0.32,0.77,0.01,137576,8016,W
202,0.15,0.01,-0.09,39.69,8.19,-33.63,-8.73,3.82,2.07,-0.55,0.32,0.77,0.01,137617,8057,W
203,0.15,0.01,-0.09,39.69,8.19,-33.63,-8.85,3.74,1.8,-0.55,0.32,0.77,0.01,137657,8097,W
204,0.15,0.01,-0.09,39.69,8.19,-33.63,-8.85,3.74,1.76,-0.55,0.32,0.77,0.01,137695,8135,W
205,-0.02,-0.01,0,39.69,8.19,-33.63,-8.85,3.74,1.76,-0.55,0.32,0.77,0.01,137735,8175,W
206,-0.02,-0.01,0,39.69,8.19,-33.63,-8.81,3.74,1.8,-0.55,0.32,0.77,0.01,137777,8217,W
207,0,-0.1,0.12,39.69,8.19,-33.63,-8.81,3.74,1.8,-0.55,0.32,0.77,0.01,137818,8258,W
208,0,-0.1,0.12,39.69,8.19,-33.63,-8.81,3.82,1.8,-0.55,0.32,0.77,0.01,137858,8298,W
209,0,-0.1,0.12,39.69,8.19,-33.63,-8.7,3.97,1.88,-0.55,0.32,0.77,0.01,137896,8336,W
210,-0.08,0,0.24,39.69,8.19,-33.63,-8.7,3.97,1.88,-0.55,0.32,0.77,0.01,137936,8376,W
211,-0.13,-0.04,0.27,39.69,8.19,-33.63,-8.7,3.97,1.88,-0.55,0.32,0.77,0.01,137976,8416,W
212,-0.13,-0.04,0.27,39.69,8.19,-33.63,-8.73,4.16,1.8,-0.55,0.32,0.77,0.01,138017,8457,W
213,-0.13,-0.04,0.27,39.69,8.19,-33.63,-8.58,4.24,1.88,-0.55,0.32,0.77,0.01,138058,8498,W
214,-0.13,-0.04,0.27,39.69,8.19,-33.63,-8.85,4.54,1.91,-0.55,0.32,0.77,0.01,138097,8537,W
215,0.08,0.01,0.79,39.69,8.19,-33.63,-8.85,4.54,1.91,-0.55,0.32,0.77,0.01,138137,8577,W
216,0.08,0.01,0.79,39.69,8.19,-33.63,-8.96,5.12,1.76,-0.55,0.32,0.77,0.01,138177,8617,W
217,-0.07,0.86,2.48,39.69,8.19,-33.63,-8.96,5.12,1.76,-0.55,0.32,0.77,0.01,138217,8657,W
218,-0.07,0.86,2.48,39.69,8.19,-33.63,-8.24,9.18,-2.42,-0.55,0.32,0.77,0.01,138257,8697,W
219,-0.07,0.86,2.48,39.69,8.19,-33.63,-8.43,8.68,-2.84,-0.55,0.32,0.77,0.01,138295,8735,W
220,-3.01,5.71,5.2,39.69,8.19,-33.63,-8.43,8.68,-2.84,-0.55,0.32,0.77,0.01,138337,8777,W
221,-3.17,1.62,-0.66,39.69,8.19,-33.63,-8.43,8.68,-2.84,-0.55,0.32,0.77,0.01,138377,8817,W
222,-3.17,1.62,-0.66,39.69,8.19,-33.63,-6.7,-2.01,0.15,-0.55,0.32,0.77,0.01,138418,8858,W
223,-3.17,1.62,-0.66,39.69,8.19,-33.63,-8.08,1.75,4.02,-0.55,0.32,0.77,0.01,138459,8899,W
224,-3.17,1.62,-0.66,39.69,8.19,-33.63,-6.89,3.97,3.41,-0.55,0.32,0.77,0.01,138498,8938,W
225,-0.69,-0.11,-2.82,39.69,8.19,-33.63,-6.89,3.97,3.41,-0.55,0.32,0.77,0.01,138537,8977,W
226,-0.78,0.07,-3.14,39.69,8.19,-33.63,-6.89,3.97,3.41,-0.55,0.32,0.77,0.01,138577,9017,W
227,-0.78,0.07,-3.14,39.69,8.19,-33.63,-6.66,7.84,0.84,-0.55,0.32,0.77,0.01,138618,9058,W
228,-0.78,0.07,-3.14,39.69,8.19,-33.63,-7.82,8.61,0.99,-0.55,0.32,0.77,0.01,138658,9098,W
229,-0.78,0.07,-3.14,39.69,8.19,-33.63,-7.89,10.1,1.64,-0.55,0.32,0.77,0.01,138697,9137,W
230,-0.61,1.79,-2.37,39.69,8.19,-33.63,-7.89,10.1,1.64,-0.55,0.32,0.77,0.01,138737,9177,W
231,-0.61,1.79,-2.37,39.69,8.19,-33.63,-6.13,13.28,5.05,-0.55,0.32,0.77,0.01,138778,9218,W
232,-0.46,-0.37,-0.8,39.69,8.19,-33.63,-6.13,13.28,5.05,-0.55,0.32,0.77,0.01,138819,9259,W
233,-0.46,-0.37,-0.8,39.69,8.19,-33.63,-8.43,12.32,-0.54,-0.55,0.32,0.77,0.01,138860,9300,W
234,-0.46,-0.37,-0.8,39.69,8.19,-33.63,-9.04,0.18,1.68,-0.55,0.32,0.77,0.01,138902,9342,W
235,-0.46,-0.37,-0.8,24.94,15.81,29.31,-9.04,0.18,1.68,-0.55,0.32,0.77,0.01,138941,9381,W
236,-0.05,0.06,0.36,24.94,15.81,29.31,-9.04,0.18,1.68,-0.55,0.32,0.77,0.01,138981,9421,W
